scenario,repeat,n_train,slope_comparator_train_error,volatility_comparator_train_error,ar_comparator_train_error,slope_comparator_test_error,volatility_comparator_test_error,ar_comparator_test_error,oracle_comparator,oracle_comparator_test_error,selector_comparator,selector_train_error,selector_test_error,selector_oracle_excess,common_head_train_error,common_head_test_error,common_head_generalization_gap,common_head_abs_generalization_gap,common_head_oracle_excess,common_head_train_auc,common_head_test_auc,ar_phi_alt,mixed_ar_phi,mixed_family_probability
volatility,348,500,0.41,0.018,0.422,0.4135,0.01575,0.43925,volatility,0.01575,volatility,0.018,0.01575,0.0,0.01,0.00675,-0.00325,0.00325,-0.009,0.999728,0.9998205,1.1,1.1,0.3333333333333333
volatility,348,1000,0.425,0.022,0.421,0.4135,0.01575,0.43925,volatility,0.01575,volatility,0.022,0.01575,0.0,0.014,0.00625,-0.00775,0.00775,-0.0095,0.99944,0.99981725,1.1,1.1,0.3333333333333333
volatility,349,200,0.41,0.025,0.46,0.419,0.02,0.43975,volatility,0.02,volatility,0.025,0.02,0.0,0.0,0.01175,0.01175,0.01175,-0.00825,1.0,0.9991825,1.1,1.1,0.3333333333333333
volatility,349,500,0.42,0.012,0.434,0.419,0.02,0.43975,volatility,0.02,volatility,0.012,0.02,0.0,0.006,0.01075,0.0047499999999999,0.0047499999999999,-0.00925,0.999936,0.9993505,1.1,1.1,0.3333333333333333
volatility,349,1000,0.43,0.016,0.432,0.419,0.02,0.43975,volatility,0.02,volatility,0.016,0.02,0.0,0.01,0.011,0.0009999999999999,0.0009999999999999,-0.009,0.99978,0.99926325,1.1,1.1,0.3333333333333333
volatility,350,200,0.445,0.035,0.44,0.4055,0.02125,0.44225,volatility,0.02125,volatility,0.035,0.02125,0.0,0.01,0.0165,0.0065,0.0065,-0.00475,0.9998,0.999024,1.1,1.1,0.3333333333333333
volatility,350,500,0.434,0.028,0.448,0.4055,0.02125,0.44225,volatility,0.02125,volatility,0.028,0.02125,0.0,0.01,0.01225,0.00225,0.00225,-0.009,0.999568,0.99931125,1.1,1.1,0.3333333333333333
volatility,350,1000,0.426,0.021,0.443,0.4055,0.02125,0.44225,volatility,0.02125,volatility,0.021,0.02125,0.0,0.01,0.01175,0.0017499999999999,0.0017499999999999,-0.0095,0.999452,0.999308,1.1,1.1,0.3333333333333333
volatility,351,200,0.37,0.025,0.42,0.4245,0.0205,0.451,volatility,0.0205,volatility,0.025,0.0205,0.0,0.015,0.01425,-0.0007499999999999,0.0007499999999999,-0.00625,0.9996,0.999338,1.1,1.1,0.3333333333333333
volatility,351,500,0.414,0.02,0.442,0.4245,0.0205,0.451,volatility,0.0205,volatility,0.02,0.0205,0.0,0.012,0.013,0.0009999999999999,0.0009999999999999,-0.0075,0.999488,0.99944825,1.1,1.1,0.3333333333333333
volatility,351,1000,0.407,0.021,0.448,0.4245,0.0205,0.451,volatility,0.0205,volatility,0.021,0.0205,0.0,0.013,0.01325,0.00025,0.00025,-0.00725,0.999584,0.99944175,1.1,1.1,0.3333333333333333
volatility,352,200,0.42,0.03,0.43,0.41475,0.019,0.44675,volatility,0.019,volatility,0.03,0.019,0.0,0.03,0.008,-0.022,0.022,-0.011,0.9976,0.99952625,1.1,1.1,0.3333333333333333
volatility,352,500,0.404,0.028,0.43,0.41475,0.019,0.44675,volatility,0.019,volatility,0.028,0.019,0.0,0.022,0.00825,-0.0137499999999999,0.0137499999999999,-0.01075,0.998432,0.99954825,1.1,1.1,0.3333333333333333
volatility,352,1000,0.396,0.019,0.435,0.41475,0.019,0.44675,volatility,0.019,volatility,0.019,0.019,0.0,0.018,0.008,-0.0099999999999999,0.0099999999999999,-0.011,0.999072,0.99959,1.1,1.1,0.3333333333333333
volatility,353,200,0.46,0.01,0.47,0.41025,0.01525,0.44075,volatility,0.01525,volatility,0.01,0.01525,0.0,0.005,0.01425,0.00925,0.00925,-0.0009999999999999,0.9985,0.9995015,1.1,1.1,0.3333333333333333
volatility,353,500,0.44,0.02,0.446,0.41025,0.01525,0.44075,volatility,0.01525,volatility,0.02,0.01525,0.0,0.002,0.009,0.0069999999999999,0.0069999999999999,-0.00625,0.999104,0.99961275,1.1,1.1,0.3333333333333333
volatility,353,1000,0.423,0.017,0.449,0.41025,0.01525,0.44075,volatility,0.01525,volatility,0.017,0.01525,0.0,0.006,0.01,0.004,0.004,-0.0052499999999999,0.999212,0.9996015,1.1,1.1,0.3333333333333333
volatility,354,200,0.445,0.02,0.44,0.41525,0.0195,0.444,volatility,0.0195,volatility,0.02,0.0195,0.0,0.01,0.01375,0.00375,0.00375,-0.00575,0.9999,0.999544,1.1,1.1,0.3333333333333333
volatility,354,500,0.426,0.016,0.432,0.41525,0.0195,0.444,volatility,0.0195,volatility,0.016,0.0195,0.0,0.008,0.0105,0.0025,0.0025,-0.009,0.999872,0.9996295,1.1,1.1,0.3333333333333333
volatility,354,1000,0.422,0.024,0.436,0.41525,0.0195,0.444,volatility,0.0195,volatility,0.024,0.0195,0.0,0.014,0.00975,-0.00425,0.00425,-0.00975,0.999412,0.99964425,1.1,1.1,0.3333333333333333
volatility,355,200,0.43,0.025,0.46,0.41075,0.017,0.44975,volatility,0.017,volatility,0.025,0.017,0.0,0.0,0.015,0.015,0.015,-0.002,1.0,0.999082,1.1,1.1,0.3333333333333333
volatility,355,500,0.41,0.024,0.47,0.41075,0.017,0.44975,volatility,0.017,volatility,0.024,0.017,0.0,0.014,0.01375,-0.00025,0.00025,-0.00325,0.999712,0.999232,1.1,1.1,0.3333333333333333
volatility,355,1000,0.404,0.02,0.459,0.41075,0.017,0.44975,volatility,0.017,volatility,0.02,0.017,0.0,0.01,0.0095,-0.0005,0.0005,-0.0075,0.999604,0.9993085,1.1,1.1,0.3333333333333333
volatility,356,200,0.46,0.025,0.44,0.4135,0.017,0.442,volatility,0.017,volatility,0.025,0.017,0.0,0.01,0.00825,-0.0017499999999999,0.0017499999999999,-0.00875,0.9997,0.99958875,1.1,1.1,0.3333333333333333
volatility,356,500,0.436,0.016,0.454,0.4135,0.017,0.442,volatility,0.017,volatility,0.016,0.017,0.0,0.008,0.008,0.0,0.0,-0.009,0.999744,0.99964475,1.1,1.1,0.3333333333333333
volatility,356,1000,0.439,0.015,0.457,0.4135,0.017,0.442,volatility,0.017,volatility,0.015,0.017,0.0,0.01,0.0075,-0.0025,0.0025,-0.0095,0.999656,0.9997465,1.1,1.1,0.3333333333333333
volatility,357,200,0.44,0.01,0.435,0.4125,0.0195,0.43725,volatility,0.0195,volatility,0.01,0.0195,0.0,0.0,0.01925,0.01925,0.01925,-0.00025,1.0,0.9975468749999998,1.1,1.1,0.3333333333333333
volatility,357,500,0.412,0.014,0.448,0.4125,0.0195,0.43725,volatility,0.0195,volatility,0.014,0.0195,0.0,0.004,0.013,0.009,0.009,-0.0065,0.999824,0.9993705,1.1,1.1,0.3333333333333333
volatility,357,1000,0.404,0.013,0.458,0.4125,0.0195,0.43725,volatility,0.0195,volatility,0.013,0.0195,0.0,0.006,0.0095,0.0034999999999999,0.0034999999999999,-0.01,0.999832,0.99957175,1.1,1.1,0.3333333333333333
volatility,358,200,0.415,0.03,0.435,0.419,0.017,0.4445,volatility,0.017,volatility,0.03,0.017,0.0,0.02,0.0075,-0.0125,0.0125,-0.0095,0.9979,0.99981425,1.1,1.1,0.3333333333333333
volatility,358,500,0.406,0.028,0.434,0.419,0.017,0.4445,volatility,0.017,volatility,0.028,0.017,0.0,0.014,0.007,-0.007,0.007,-0.01,0.998272,0.9997595,1.1,1.1,0.3333333333333333
volatility,358,1000,0.413,0.024,0.442,0.419,0.017,0.4445,volatility,0.017,volatility,0.024,0.017,0.0,0.009,0.0075,-0.0014999999999999,0.0014999999999999,-0.0095,0.999208,0.9997205,1.1,1.1,0.3333333333333333
volatility,359,200,0.415,0.02,0.465,0.41375,0.016,0.44575,volatility,0.016,volatility,0.02,0.016,0.0,0.0,0.0175,0.0175,0.0175,0.0015,1.0,0.9991455,1.1,1.1,0.3333333333333333
volatility,359,500,0.428,0.016,0.438,0.41375,0.016,0.44575,volatility,0.016,volatility,0.016,0.016,0.0,0.0,0.01325,0.01325,0.01325,-0.00275,1.0,0.99960125,1.1,1.1,0.3333333333333333
volatility,359,1000,0.406,0.02,0.443,0.41375,0.016,0.44575,volatility,0.016,volatility,0.02,0.016,0.0,0.009,0.0105,0.0015,0.0015,-0.0055,0.999688,0.99962275,1.1,1.1,0.3333333333333333
volatility,360,200,0.415,0.025,0.445,0.425,0.01625,0.44075,volatility,0.01625,volatility,0.025,0.01625,0.0,0.0,0.01175,0.01175,0.01175,-0.0045,1.0,0.999261,1.1,1.1,0.3333333333333333
volatility,360,500,0.424,0.022,0.45,0.425,0.01625,0.44075,volatility,0.01625,volatility,0.022,0.01625,0.0,0.006,0.01175,0.00575,0.00575,-0.0045,0.999936,0.9991645,1.1,1.1,0.3333333333333333
volatility,360,1000,0.426,0.023,0.439,0.425,0.01625,0.44075,volatility,0.01625,volatility,0.023,0.01625,0.0,0.005,0.0115,0.0065,0.0065,-0.00475,0.999892,0.9993055,1.1,1.1,0.3333333333333333
volatility,361,200,0.425,0.005,0.45,0.417,0.0185,0.43775,volatility,0.0185,volatility,0.005,0.0185,0.0,0.0,0.0185,0.0185,0.0185,0.0,1.0,0.998884875,1.1,1.1,0.3333333333333333
volatility,361,500,0.424,0.014,0.444,0.417,0.0185,0.43775,volatility,0.0185,volatility,0.014,0.0185,0.0,0.006,0.0135,0.0075,0.0075,-0.0049999999999999,0.999904,0.99931325,1.1,1.1,0.3333333333333333
volatility,361,1000,0.42,0.018,0.429,0.417,0.0185,0.43775,volatility,0.0185,volatility,0.018,0.0185,0.0,0.009,0.01175,0.00275,0.00275,-0.0067499999999999,0.999616,0.99948425,1.1,1.1,0.3333333333333333
volatility,362,200,0.425,0.02,0.48,0.40725,0.0135,0.4395,volatility,0.0135,volatility,0.02,0.0135,0.0,0.0,0.00825,0.00825,0.00825,-0.0052499999999999,1.0,0.99963825,1.1,1.1,0.3333333333333333
volatility,362,500,0.42,0.022,0.448,0.40725,0.0135,0.4395,volatility,0.0135,volatility,0.022,0.0135,0.0,0.008,0.00725,-0.0007499999999999,0.0007499999999999,-0.0062499999999999,0.999808,0.999672,1.1,1.1,0.3333333333333333
volatility,362,1000,0.405,0.021,0.453,0.40725,0.0135,0.4395,volatility,0.0135,volatility,0.021,0.0135,0.0,0.01,0.006,-0.004,0.004,-0.0075,0.999556,0.9997475,1.1,1.1,0.3333333333333333
volatility,363,200,0.4,0.03,0.44,0.41075,0.01925,0.436,volatility,0.01925,volatility,0.03,0.01925,0.0,0.0,0.01625,0.01625,0.01625,-0.0029999999999999,1.0,0.9987611249999998,1.1,1.1,0.3333333333333333
volatility,363,500,0.424,0.022,0.444,0.41075,0.01925,0.436,volatility,0.01925,volatility,0.022,0.01925,0.0,0.0,0.01275,0.01275,0.01275,-0.0065,1.0,0.999578125,1.1,1.1,0.3333333333333333
volatility,363,1000,0.415,0.017,0.426,0.41075,0.01925,0.436,volatility,0.01925,volatility,0.017,0.01925,0.0,0.006,0.01225,0.00625,0.00625,-0.0069999999999999,0.999788,0.99960325,1.1,1.1,0.3333333333333333
volatility,364,200,0.395,0.035,0.445,0.4145,0.017,0.43825,volatility,0.017,volatility,0.035,0.017,0.0,0.02,0.01275,-0.00725,0.00725,-0.00425,0.999,0.99880325,1.1,1.1,0.3333333333333333
volatility,364,500,0.406,0.018,0.45,0.4145,0.017,0.43825,volatility,0.017,volatility,0.018,0.017,0.0,0.012,0.00875,-0.0032499999999999,0.0032499999999999,-0.00825,0.999568,0.99961625,1.1,1.1,0.3333333333333333
volatility,364,1000,0.412,0.022,0.443,0.4145,0.017,0.43825,volatility,0.017,volatility,0.022,0.017,0.0,0.01,0.00875,-0.0012499999999999,0.0012499999999999,-0.00825,0.999436,0.9995445,1.1,1.1,0.3333333333333333
volatility,365,200,0.425,0.035,0.435,0.41175,0.01775,0.44225,volatility,0.01775,volatility,0.035,0.01775,0.0,0.0,0.01125,0.01125,0.01125,-0.0064999999999999,1.0,0.9995485,1.1,1.1,0.3333333333333333
volatility,365,500,0.44,0.02,0.438,0.41175,0.01775,0.44225,volatility,0.01775,volatility,0.02,0.01775,0.0,0.0,0.0105,0.0105,0.0105,-0.0072499999999999,1.0,0.99962375,1.1,1.1,0.3333333333333333
volatility,365,1000,0.418,0.017,0.44,0.41175,0.01775,0.44225,volatility,0.01775,volatility,0.017,0.01775,0.0,0.0,0.0105,0.0105,0.0105,-0.0072499999999999,1.0,0.999395625,1.1,1.1,0.3333333333333333
volatility,366,200,0.45,0.015,0.465,0.4055,0.016,0.44525,volatility,0.016,volatility,0.015,0.016,0.0,0.01,0.00925,-0.00075,0.00075,-0.00675,0.9999,0.9995375,1.1,1.1,0.3333333333333333
volatility,366,500,0.428,0.02,0.448,0.4055,0.016,0.44525,volatility,0.016,volatility,0.02,0.016,0.0,0.006,0.01,0.004,0.004,-0.006,0.999904,0.999446,1.1,1.1,0.3333333333333333
volatility,366,1000,0.426,0.022,0.454,0.4055,0.016,0.44525,volatility,0.016,volatility,0.022,0.016,0.0,0.01,0.01,0.0,0.0,-0.006,0.999564,0.99956275,1.1,1.1,0.3333333333333333
volatility,367,200,0.43,0.03,0.46,0.42275,0.015,0.44125,volatility,0.015,volatility,0.03,0.015,0.0,0.0,0.013,0.013,0.013,-0.002,1.0,0.99969975,1.1,1.1,0.3333333333333333
volatility,367,500,0.408,0.02,0.45,0.42275,0.015,0.44125,volatility,0.015,volatility,0.02,0.015,0.0,0.002,0.009,0.0069999999999999,0.0069999999999999,-0.006,0.999968,0.9997135,1.1,1.1,0.3333333333333333
volatility,367,1000,0.418,0.017,0.445,0.42275,0.015,0.44125,volatility,0.015,volatility,0.017,0.015,0.0,0.003,0.00825,0.00525,0.00525,-0.0067499999999999,0.999916,0.99971625,1.1,1.1,0.3333333333333333
volatility,368,200,0.435,0.02,0.395,0.4105,0.0165,0.43625,volatility,0.0165,volatility,0.02,0.0165,0.0,0.0,0.015,0.015,0.015,-0.0015,1.0,0.999335,1.1,1.1,0.3333333333333333
volatility,368,500,0.43,0.026,0.42,0.4105,0.0165,0.43625,volatility,0.0165,volatility,0.026,0.0165,0.0,0.008,0.013,0.0049999999999999,0.0049999999999999,-0.0035,0.999728,0.99949975,1.1,1.1,0.3333333333333333
volatility,368,1000,0.423,0.023,0.443,0.4105,0.0165,0.43625,volatility,0.0165,volatility,0.023,0.0165,0.0,0.008,0.01075,0.0027499999999999,0.0027499999999999,-0.00575,0.999608,0.9995195,1.1,1.1,0.3333333333333333
volatility,369,200,0.415,0.015,0.47,0.42275,0.01925,0.4405,volatility,0.01925,volatility,0.015,0.01925,0.0,0.01,0.01075,0.0007499999999999,0.0007499999999999,-0.0085,0.9998,0.9993205,1.1,1.1,0.3333333333333333
volatility,369,500,0.42,0.014,0.458,0.42275,0.01925,0.4405,volatility,0.01925,volatility,0.014,0.01925,0.0,0.01,0.00875,-0.0012499999999999,0.0012499999999999,-0.0104999999999999,0.999376,0.999494,1.1,1.1,0.3333333333333333
volatility,369,1000,0.418,0.019,0.455,0.42275,0.01925,0.4405,volatility,0.01925,volatility,0.019,0.01925,0.0,0.009,0.00825,-0.0007499999999999,0.0007499999999999,-0.011,0.999584,0.99956275,1.1,1.1,0.3333333333333333
volatility,370,200,0.425,0.02,0.46,0.41325,0.01775,0.4415,volatility,0.01775,volatility,0.02,0.01775,0.0,0.015,0.009,-0.006,0.006,-0.0087499999999999,0.9998,0.99966275,1.1,1.1,0.3333333333333333
volatility,370,500,0.432,0.03,0.456,0.41325,0.01775,0.4415,volatility,0.01775,volatility,0.03,0.01775,0.0,0.016,0.00925,-0.00675,0.00675,-0.0084999999999999,0.998848,0.99965225,1.1,1.1,0.3333333333333333
volatility,370,1000,0.432,0.025,0.448,0.41325,0.01775,0.4415,volatility,0.01775,volatility,0.025,0.01775,0.0,0.009,0.00925,0.00025,0.00025,-0.0084999999999999,0.999492,0.99966375,1.1,1.1,0.3333333333333333
volatility,371,200,0.4,0.015,0.45,0.41125,0.01675,0.45375,volatility,0.01675,volatility,0.015,0.01675,0.0,0.0,0.0095,0.0095,0.0095,-0.00725,1.0,0.9992735,1.1,1.1,0.3333333333333333
volatility,371,500,0.408,0.012,0.432,0.41125,0.01675,0.45375,volatility,0.01675,volatility,0.012,0.01675,0.0,0.004,0.009,0.0049999999999999,0.0049999999999999,-0.00775,0.999696,0.99944275,1.1,1.1,0.3333333333333333
volatility,371,1000,0.403,0.016,0.449,0.41125,0.01675,0.45375,volatility,0.01675,volatility,0.016,0.01675,0.0,0.005,0.0095,0.0045,0.0045,-0.00725,0.999812,0.99943625,1.1,1.1,0.3333333333333333
volatility,372,200,0.43,0.04,0.455,0.4155,0.0185,0.44575,volatility,0.0185,volatility,0.04,0.0185,0.0,0.01,0.014,0.004,0.004,-0.0044999999999999,0.9995,0.999071,1.1,1.1,0.3333333333333333
volatility,372,500,0.444,0.03,0.438,0.4155,0.0185,0.44575,volatility,0.0185,volatility,0.03,0.0185,0.0,0.008,0.01025,0.00225,0.00225,-0.0082499999999999,0.999728,0.99939275,1.1,1.1,0.3333333333333333
volatility,372,1000,0.436,0.02,0.448,0.4155,0.0185,0.44575,volatility,0.0185,volatility,0.02,0.0185,0.0,0.01,0.00925,-0.00075,0.00075,-0.00925,0.999788,0.99959375,1.1,1.1,0.3333333333333333
volatility,373,200,0.43,0.02,0.435,0.4015,0.02025,0.44975,volatility,0.02025,volatility,0.02,0.02025,0.0,0.02,0.01275,-0.00725,0.00725,-0.0075,0.9991,0.99917675,1.1,1.1,0.3333333333333333
volatility,373,500,0.43,0.018,0.44,0.4015,0.02025,0.44975,volatility,0.02025,volatility,0.018,0.02025,0.0,0.012,0.0095,-0.0025,0.0025,-0.01075,0.999424,0.99949325,1.1,1.1,0.3333333333333333
volatility,373,1000,0.419,0.019,0.448,0.4015,0.02025,0.44975,volatility,0.02025,volatility,0.019,0.02025,0.0,0.017,0.0105,-0.0065,0.0065,-0.00975,0.999228,0.999482,1.1,1.1,0.3333333333333333
volatility,374,200,0.445,0.035,0.45,0.4155,0.0215,0.44175,volatility,0.0215,volatility,0.035,0.0215,0.0,0.01,0.013,0.0029999999999999,0.0029999999999999,-0.0084999999999999,0.9991,0.99897675,1.1,1.1,0.3333333333333333
volatility,374,500,0.422,0.03,0.454,0.4155,0.0215,0.44175,volatility,0.0215,volatility,0.03,0.0215,0.0,0.012,0.01,-0.002,0.002,-0.0114999999999999,0.999216,0.99910075,1.1,1.1,0.3333333333333333
volatility,374,1000,0.418,0.023,0.445,0.4155,0.0215,0.44175,volatility,0.0215,volatility,0.023,0.0215,0.0,0.008,0.0105,0.0025,0.0025,-0.0109999999999999,0.999516,0.9991125000000002,1.1,1.1,0.3333333333333333
volatility,375,200,0.435,0.04,0.45,0.412,0.0165,0.438,volatility,0.0165,volatility,0.04,0.0165,0.0,0.01,0.009,-0.001,0.001,-0.0075,0.9993,0.9994585,1.1,1.1,0.3333333333333333
volatility,375,500,0.422,0.038,0.45,0.412,0.0165,0.438,volatility,0.0165,volatility,0.038,0.0165,0.0,0.012,0.009,-0.003,0.003,-0.0075,0.998864,0.99936825,1.1,1.1,0.3333333333333333
volatility,375,1000,0.414,0.025,0.446,0.412,0.0165,0.438,volatility,0.0165,volatility,0.025,0.0165,0.0,0.008,0.009,0.0009999999999999,0.0009999999999999,-0.0075,0.999512,0.99937,1.1,1.1,0.3333333333333333
volatility,376,200,0.43,0.055,0.435,0.41425,0.01225,0.44725,volatility,0.01225,volatility,0.055,0.01225,0.0,0.0,0.0075,0.0075,0.0075,-0.00475,1.0,0.99986525,1.1,1.1,0.3333333333333333
volatility,376,500,0.418,0.038,0.458,0.41425,0.01225,0.44725,volatility,0.01225,volatility,0.038,0.01225,0.0,0.006,0.005,-0.001,0.001,-0.00725,0.999744,0.99988775,1.1,1.1,0.3333333333333333
volatility,376,1000,0.421,0.025,0.457,0.41425,0.01225,0.44725,volatility,0.01225,volatility,0.025,0.01225,0.0,0.005,0.0045,-0.0005,0.0005,-0.00775,0.99982,0.99989075,1.1,1.1,0.3333333333333333
volatility,377,200,0.425,0.015,0.465,0.41625,0.01825,0.436,volatility,0.01825,volatility,0.015,0.01825,0.0,0.0,0.013,0.013,0.013,-0.0052499999999999,1.0,0.99890775,1.1,1.1,0.3333333333333333
volatility,377,500,0.436,0.012,0.456,0.41625,0.01825,0.436,volatility,0.01825,volatility,0.012,0.01825,0.0,0.002,0.01075,0.0087499999999999,0.0087499999999999,-0.0075,0.999952,0.99924975,1.1,1.1,0.3333333333333333
volatility,377,1000,0.424,0.019,0.435,0.41625,0.01825,0.436,volatility,0.01825,volatility,0.019,0.01825,0.0,0.007,0.00975,0.00275,0.00275,-0.0084999999999999,0.999824,0.999455,1.1,1.1,0.3333333333333333
volatility,378,200,0.435,0.01,0.44,0.4125,0.0165,0.445,volatility,0.0165,volatility,0.01,0.0165,0.0,0.0,0.00975,0.00975,0.00975,-0.00675,1.0,0.99960525,1.1,1.1,0.3333333333333333
volatility,378,500,0.424,0.016,0.44,0.4125,0.0165,0.445,volatility,0.0165,volatility,0.016,0.0165,0.0,0.006,0.00775,0.0017499999999999,0.0017499999999999,-0.00875,0.999936,0.9996605,1.1,1.1,0.3333333333333333
volatility,378,1000,0.423,0.02,0.436,0.4125,0.0165,0.445,volatility,0.0165,volatility,0.02,0.0165,0.0,0.002,0.00825,0.00625,0.00625,-0.00825,0.999924,0.9997055,1.1,1.1,0.3333333333333333
volatility,379,200,0.42,0.02,0.445,0.4095,0.0165,0.45025,volatility,0.0165,volatility,0.02,0.0165,0.0,0.015,0.012,-0.0029999999999999,0.0029999999999999,-0.0045,0.9992,0.9993545,1.1,1.1,0.3333333333333333
volatility,379,500,0.418,0.014,0.438,0.4095,0.0165,0.45025,volatility,0.0165,volatility,0.014,0.0165,0.0,0.008,0.00925,0.0012499999999999,0.0012499999999999,-0.00725,0.999712,0.9996175,1.1,1.1,0.3333333333333333
volatility,379,1000,0.421,0.016,0.444,0.4095,0.0165,0.45025,volatility,0.0165,volatility,0.016,0.0165,0.0,0.007,0.0095,0.0024999999999999,0.0024999999999999,-0.007,0.999792,0.99960475,1.1,1.1,0.3333333333333333
volatility,380,200,0.41,0.005,0.435,0.422,0.0205,0.4475,volatility,0.0205,volatility,0.005,0.0205,0.0,0.01,0.0145,0.0045,0.0045,-0.006,0.9998,0.999658,1.1,1.1,0.3333333333333333
volatility,380,500,0.414,0.02,0.444,0.422,0.0205,0.4475,volatility,0.0205,volatility,0.02,0.0205,0.0,0.016,0.0085,-0.0075,0.0075,-0.012,0.999168,0.999623,1.1,1.1,0.3333333333333333
volatility,380,1000,0.416,0.018,0.458,0.422,0.0205,0.4475,volatility,0.0205,volatility,0.018,0.0205,0.0,0.014,0.01025,-0.00375,0.00375,-0.01025,0.99934,0.999679,1.1,1.1,0.3333333333333333
volatility,381,200,0.4,0.005,0.48,0.414,0.0195,0.441,volatility,0.0195,volatility,0.005,0.0195,0.0,0.0,0.0115,0.0115,0.0115,-0.008,1.0,0.999358,1.1,1.1,0.3333333333333333
volatility,381,500,0.42,0.016,0.468,0.414,0.0195,0.441,volatility,0.0195,volatility,0.016,0.0195,0.0,0.006,0.011,0.0049999999999999,0.0049999999999999,-0.0085,0.999872,0.999378,1.1,1.1,0.3333333333333333
volatility,381,1000,0.416,0.021,0.453,0.414,0.0195,0.441,volatility,0.0195,volatility,0.021,0.0195,0.0,0.01,0.011,0.0009999999999999,0.0009999999999999,-0.0085,0.999448,0.99939025,1.1,1.1,0.3333333333333333
volatility,382,200,0.415,0.015,0.455,0.41475,0.01725,0.43825,volatility,0.01725,volatility,0.015,0.01725,0.0,0.0,0.0145,0.0145,0.0145,-0.00275,1.0,0.99864025,1.1,1.1,0.3333333333333333
volatility,382,500,0.416,0.01,0.45,0.41475,0.01725,0.43825,volatility,0.01725,volatility,0.01,0.01725,0.0,0.01,0.01175,0.0017499999999999,0.0017499999999999,-0.0055,0.999824,0.9993325,1.1,1.1,0.3333333333333333
volatility,382,1000,0.4,0.015,0.454,0.41475,0.01725,0.43825,volatility,0.01725,volatility,0.015,0.01725,0.0,0.011,0.01125,0.00025,0.00025,-0.006,0.99938,0.99927725,1.1,1.1,0.3333333333333333
volatility,383,200,0.41,0.025,0.46,0.41625,0.02175,0.4445,volatility,0.02175,volatility,0.025,0.02175,0.0,0.0,0.01325,0.01325,0.01325,-0.0084999999999999,1.0,0.9992515,1.1,1.1,0.3333333333333333
volatility,383,500,0.408,0.028,0.438,0.41625,0.02175,0.4445,volatility,0.02175,volatility,0.028,0.02175,0.0,0.01,0.0125,0.0025,0.0025,-0.0092499999999999,0.999488,0.99927975,1.1,1.1,0.3333333333333333
volatility,383,1000,0.416,0.019,0.438,0.41625,0.02175,0.4445,volatility,0.02175,volatility,0.019,0.02175,0.0,0.011,0.00975,-0.0012499999999999,0.0012499999999999,-0.0119999999999999,0.999456,0.999476,1.1,1.1,0.3333333333333333
volatility,384,200,0.455,0.025,0.46,0.40825,0.02375,0.4475,volatility,0.02375,volatility,0.025,0.02375,0.0,0.02,0.01225,-0.00775,0.00775,-0.0115,0.9978,0.999419,1.1,1.1,0.3333333333333333
volatility,384,500,0.444,0.024,0.452,0.40825,0.02375,0.4475,volatility,0.02375,volatility,0.024,0.02375,0.0,0.01,0.01125,0.0012499999999999,0.0012499999999999,-0.0125,0.999168,0.999456,1.1,1.1,0.3333333333333333
volatility,384,1000,0.432,0.02,0.448,0.40825,0.02375,0.4475,volatility,0.02375,volatility,0.02,0.02375,0.0,0.009,0.01125,0.00225,0.00225,-0.0125,0.999324,0.9994575,1.1,1.1,0.3333333333333333
volatility,385,200,0.415,0.005,0.475,0.41325,0.0185,0.447,volatility,0.0185,volatility,0.005,0.0185,0.0,0.0,0.0095,0.0095,0.0095,-0.009,1.0,0.999546,1.1,1.1,0.3333333333333333
volatility,385,500,0.404,0.01,0.438,0.41325,0.0185,0.447,volatility,0.0185,volatility,0.01,0.0185,0.0,0.002,0.00875,0.00675,0.00675,-0.0097499999999999,0.999584,0.99956975,1.1,1.1,0.3333333333333333
volatility,385,1000,0.423,0.012,0.437,0.41325,0.0185,0.447,volatility,0.0185,volatility,0.012,0.0185,0.0,0.009,0.01175,0.00275,0.00275,-0.0067499999999999,0.999756,0.99945275,1.1,1.1,0.3333333333333333
